Player,BankIni,BankInc,BankIncBet,TotalGames,TotalBet,TotalB,TotalR,TotalC,TotalK,PreflopVCom,FlopVCom,TurnVCom,RiverVCom,FlopVSim,TurnVSim,RiverVSim
sharky98,166.6,1066.38,1112.26,149.0,922.0,229.0,113.0,259.0,219.0,0.588646308725,0.655910738255,0.672759731544,0.680365100671,0.647852349509,0.761191965166,0.863779259764
Phizzzt,108.36,9.5,79.0,5.0,63.0,10.0,9.0,14.0,6.0,0.60526,0.58442,0.55708,0.66878,0.42236248348,0.4511105981,0.82193608214
L2WH2L,204.8,-127.94,125.0,15.0,95.0,26.0,5.0,34.0,19.0,0.52692,0.523393333333,0.505453333333,0.452586666667,0.488877191907,0.58802374796,0.786697166047
irzu,200.72,270.86,4720.0,783.0,4629.0,1186.0,509.0,1438.0,1334.0,0.556373435504,0.597981353768,0.610369859515,0.60822605364,0.59023736963,0.713060569054,0.802349474026
Kmeson,97.68,32.5,24.5,5.0,40.0,7.0,6.0,10.0,4.0,0.56918,0.70324,0.69796,0.74162,0.68798073076,0.88564287254,0.9159171361
kcr,237.0,68.74,1468.84,168.0,1345.0,263.0,171.0,367.0,205.0,0.581495238095,0.654319642857,0.656761904762,0.665716666667,0.681579353354,0.779078078119,0.863754888405
beauzeau,256.0,154.72,105.5,26.0,179.0,51.0,28.0,30.0,28.0,0.564103846154,0.598826923077,0.608992307692,0.590580769231,0.586003410242,0.757485124227,0.817237575504
Chico,110.48,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,0.4535,0.5224,0.379,0.251,0.7274586758,0.7283451842,0.7287145627
_1eyedjac,135.2,107.2,1915.78,261.0,1663.0,438.0,216.0,422.0,379.0,0.576288888889,0.613349425287,0.639640229885,0.645651724138,0.624357433808,0.741678234808,0.833016364516
_Zag_,197.4,12.0,40.0,8.0,36.0,14.0,5.0,6.0,17.0,0.54005,0.6415125,0.6212625,0.582825,0.595268684413,0.667438898625,0.691025063875
sipnslip,265.96,-22.0,46.0,7.0,54.0,16.0,5.0,13.0,7.0,0.534128571429,0.571742857143,0.582257142857,0.518314285714,0.661160508157,0.711620252486,0.792288124029
Gator,292.78,0.0,11.5,1.0,4.0,2.0,0.0,1.0,1.0,0.5984,0.7001,0.6565,0.7475,0.6632360637,0.6637039431,0.9602979653
Eldon,250.32,167.28,512.76,91.0,528.0,152.0,40.0,173.0,137.0,0.561683516484,0.613345054945,0.596053846154,0.568168131868,0.591477461655,0.699973620052,0.788592068273
YtoK,351.28,53.52,351.76,46.0,266.0,65.0,21.0,83.0,63.0,0.601347826087,0.673665217391,0.714506521739,0.713795652174,0.668800095298,0.815248281585,0.871554482991
ody,168.26,88.84,181.26,28.0,172.0,50.0,12.0,57.0,46.0,0.568657142857,0.610932142857,0.644885714286,0.673003571429,0.627291040043,0.736292648929,0.819871080307
meathead,116.24,0.0,16.5,7.0,30.0,9.0,2.0,11.0,19.0,0.551228571429,0.606614285714,0.6421,0.659971428571,0.606318131643,0.7358954571,0.811463706386
Gustavo,809.94,-1.76,326.24,42.0,276.0,54.0,41.0,86.0,87.0,0.584752380952,0.619323809524,0.637314285714,0.611157142857,0.618625105721,0.736265064638,0.794779715912
_obi_,551.74,758.7,233.5,31.0,175.0,35.0,21.0,54.0,56.0,0.569322580645,0.647706451613,0.66705483871,0.650387096774,0.641087948829,0.745301507687,0.862411527884
Picard,193.6,27.7,172.74,28.0,141.0,51.0,8.0,43.0,53.0,0.544275,0.613292857143,0.626975,0.641292857143,0.650186503179,0.763297489332,0.835029739925
billygoat,523.1,2.0,56.0,11.0,34.0,11.0,1.0,17.0,34.0,0.5519,0.526227272727,0.569418181818,0.553163636364,0.4253645514,0.673834009136,0.770638884927
Fat2Fat,119.74,405.04,370.24,94.0,326.0,124.0,23.0,115.0,235.0,0.535527659574,0.571886170213,0.566522340426,0.560184042553,0.562069275338,0.712273374981,0.824108284887
noise,173.6,-96.04,351.0,43.0,393.0,75.0,75.0,62.0,37.0,0.539079069767,0.610511627907,0.61878372093,0.650762790698,0.635842852347,0.734566662079,0.852164398851
Akela,134.78,9.0,73.5,12.0,77.0,15.0,3.0,39.0,21.0,0.570225,0.695958333333,0.674016666667,0.679375,0.685845652358,0.735651824825,0.838722700625
Weeble,260.98,-143.6,91.0,9.0,148.0,18.0,34.0,20.0,7.0,0.5493,0.6212,0.671633333333,0.651511111111,0.571262351089,0.718339643567,0.829681445233
Jhaala,117.74,-11.0,48.5,9.0,54.0,15.0,6.0,10.0,19.0,0.567244444444,0.648711111111,0.626688888889,0.711044444444,0.670959537644,0.674103188267,0.820619358844
buddah,555.76,-385.82,293.0,47.0,252.0,83.0,22.0,78.0,89.0,0.549285106383,0.628674468085,0.630753191489,0.621625531915,0.648091454255,0.749596557117,0.79474718693
DaGrinch,92.68,-21.0,26.0,5.0,49.0,5.0,6.0,16.0,4.0,0.5472,0.62326,0.68254,0.66576,0.67814725888,0.80468802904,0.8539249546
augie,113.86,-38.5,237.5,34.0,211.0,58.0,28.0,50.0,52.0,0.574979411765,0.646408823529,0.663511764706,0.651976470588,0.634855016659,0.764670743868,0.814942436256
Link,948.1,164.5,168.24,31.0,212.0,68.0,36.0,24.0,38.0,0.549638709677,0.592506451613,0.604038709677,0.566367741935,0.620506540087,0.728437355094,0.782323673884
TBell,199.68,-11.04,819.5,122.0,805.0,196.0,114.0,217.0,192.0,0.581313114754,0.620636065574,0.635168032787,0.653395081967,0.632411955958,0.736393318365,0.82170774678
Tar_Baby2,911.98,1172.44,2170.96,275.0,1565.0,330.0,175.0,520.0,461.0,0.581994909091,0.645455272727,0.645946909091,0.669031272727,0.640995809512,0.750786665713,0.846625328454
Scotsman,2037.74,-6.08,84.0,6.0,42.0,8.0,5.0,13.0,8.0,0.563566666667,0.778083333333,0.80005,0.804133333333,0.752823757717,0.846841621267,0.875371943667
ramsey,226.8,73.62,1862.52,274.0,1626.0,429.0,201.0,523.0,526.0,0.544887591241,0.612261678832,0.62500620438,0.623077737226,0.614927731339,0.734904892614,0.827086897363
wormie,158.82,33.0,191.5,22.0,149.0,36.0,12.0,44.0,22.0,0.551786363636,0.690540909091,0.699568181818,0.718654545455,0.706800849714,0.801599765777,0.878261182095
tvp222,217.64,18.0,44.0,4.0,30.0,7.0,4.0,7.0,3.0,0.68205,0.725675,0.7207,0.7754,0.8691520839,0.8869534352,0.96253559115
Queeneppy,181.94,-64.96,226.0,24.0,231.0,39.0,21.0,76.0,26.0,0.581341666667,0.635825,0.660070833333,0.730529166667,0.662636352617,0.779826016937,0.908762222833
fairgame,109.4,-32.26,113.5,22.0,124.0,27.0,5.0,52.0,24.0,0.529731818182,0.579759090909,0.612972727273,0.569168181818,0.613012617636,0.7203931048,0.781263589355
gene,135.2,121.68,758.24,94.0,707.0,131.0,72.0,235.0,147.0,0.595768085106,0.676219148936,0.706919148936,0.699685106383,0.724461089672,0.831388795291,0.882398507682
apx,182.26,1467.3,402.24,55.0,348.0,102.0,61.0,58.0,91.0,0.567567272727,0.601061818182,0.608443636364,0.615129090909,0.618646199735,0.719853444876,0.843667320078
scales,141.24,5.5,121.0,25.0,137.0,49.0,12.0,38.0,45.0,0.53036,0.526488,0.529716,0.518744,0.462974174284,0.571894049928,0.743626142764
FX,244.94,1492.76,8066.22,1097.0,6990.0,1962.0,878.0,1800.0,1639.0,0.553285141294,0.602123609845,0.616102005469,0.630339106655,0.601414602725,0.712911320827,0.820222765845
WallyGatr,542.0,-155.7,202.24,24.0,118.0,23.0,6.0,50.0,48.0,0.577520833333,0.683904166667,0.701925,0.717670833333,0.694294528708,0.795731706133,0.881314464875
kayaks1,182.58,210.8,192.24,47.0,247.0,74.0,25.0,70.0,81.0,0.528491489362,0.567178723404,0.560323404255,0.56995106383,0.550137600051,0.675556253602,0.824243568123
coldcall2,1824.72,-1565.26,1137.22,133.0,779.0,184.0,76.0,271.0,218.0,0.573029323308,0.623408270677,0.630212030075,0.649851879699,0.615497511903,0.729274963311,0.825012685814
CybrTigr,104.86,2454.04,13729.92,1973.0,12435.0,3045.0,1602.0,3651.0,3090.0,0.561926710593,0.617820679169,0.627558590978,0.634980030411,0.619323781406,0.728561117807,0.824308501714
Mr_Hyde,103.8,0.0,16.5,1.0,7.0,1.0,0.0,3.0,0.0,0.6624,0.7249,0.6856,0.6025,0.9322652138,0.9322667529,0.9322667529
Hermit,109.14,160.46,140.24,21.0,135.0,32.0,15.0,40.0,34.0,0.558,0.648871428571,0.696466666667,0.694233333333,0.628317554133,0.790696718262,0.855639288686
Dr_Devo,109.54,166.04,3623.5,456.0,3502.0,970.0,424.0,862.0,454.0,0.55938004386,0.619770614035,0.641018640351,0.661679605263,0.630141940381,0.740524300138,0.841822697363
RvrChasr,103.18,-78.76,7.74,9.0,61.0,8.0,7.0,18.0,16.0,0.587733333333,0.611722222222,0.650644444444,0.620533333333,0.732851901456,0.816889619089,0.837396967333
SirJupe,221.4,-1.1,15.0,5.0,34.0,4.0,8.0,6.0,8.0,0.68058,0.60328,0.61168,0.58374,0.64293840614,0.73572544404,0.84361806262
cho,104.14,-44.68,697.24,114.0,691.0,203.0,110.0,149.0,176.0,0.577052631579,0.613001754386,0.614240350877,0.612729824561,0.624556310384,0.720517279113,0.79484748015
B_Favre,425.3,568.98,376.5,41.0,374.0,69.0,86.0,64.0,47.0,0.555712195122,0.609980487805,0.601482926829,0.637092682927,0.641699250054,0.7251151211,0.832701354463
Nater,107.0,-16.5,20.0,3.0,23.0,4.0,2.0,8.0,2.0,0.6373,0.7591,0.7234,0.729633333333,0.757417838967,0.767907162867,0.818896276433
r00lbot,221.64,1002.0,5552.8,661.0,4562.0,989.0,599.0,1299.0,941.0,0.632059909228,0.708846444781,0.714426626324,0.72616580938,0.736051607888,0.813748731191,0.883184507364
Hux2,1134.94,-115.82,76.5,9.0,60.0,9.0,5.0,23.0,9.0,0.627744444444,0.644255555556,0.650811111111,0.658366666667,0.629107369444,0.750184176244,0.825565610856
Gus,389.48,390.3,689.52,114.0,607.0,171.0,69.0,186.0,226.0,0.539771052632,0.572268421053,0.579566666667,0.609369298246,0.578307429584,0.690386184835,0.819021086843
Cuda,776.48,2.5,81.5,18.0,72.0,14.0,3.0,40.0,37.0,0.523144444444,0.56105,0.521594444444,0.497116666667,0.599636435778,0.669882140894,0.825691836567
JoKannish,163.94,441.46,1051.0,210.0,907.0,314.0,94.0,256.0,447.0,0.560950952381,0.59855047619,0.595839047619,0.591497619048,0.59862984571,0.699415540944,0.787864623872
mompike,224.56,-11.0,26.5,6.0,29.0,6.0,4.0,10.0,13.0,0.580683333333,0.61705,0.656416666667,0.690566666667,0.551271534267,0.686183960767,0.781926616817
jet[1],113.98,-2.0,0.0,2.0,10.0,1.0,1.0,5.0,3.0,0.54555,0.6007,0.61435,0.5548,0.54886800875,0.7094699418,0.70954381755
ALF,127.5,365.3,437.24,40.0,332.0,67.0,45.0,76.0,44.0,0.5799525,0.63272,0.647385,0.6984725,0.571679556437,0.688379063167,0.818308900488
Wiener,590.62,-322.4,701.0,104.0,535.0,80.0,38.0,237.0,197.0,0.585552884615,0.649899038462,0.665134615385,0.649230769231,0.626761669904,0.759338291528,0.8306222933
unreal,484.8,242.76,139.0,15.0,87.0,25.0,10.0,26.0,20.0,0.643713333333,0.680593333333,0.683053333333,0.714986666667,0.702624229173,0.794334477373,0.865104965047
slandrum,142.8,-0.22,70.0,10.0,74.0,18.0,12.0,16.0,10.0,0.54783,0.60628,0.64278,0.614,0.60980915444,0.70051435959,0.80365242251
Sabyl,269.2,37.7,778.66,93.0,637.0,130.0,59.0,211.0,139.0,0.566146236559,0.657915053763,0.6694,0.711012903226,0.655479652573,0.735675179916,0.846023972041
CFigor,101.16,-72.06,909.72,141.0,778.0,132.0,66.0,308.0,244.0,0.573185106383,0.603046808511,0.606614184397,0.637853191489,0.605979230209,0.708118269127,0.839336536579
sandman88,137.38,318.76,529.24,79.0,425.0,75.0,26.0,186.0,170.0,0.607667088608,0.673430379747,0.69396835443,0.690863291139,0.679474433396,0.804190848685,0.872511882065
lavon,273.54,-33.74,450.48,73.0,539.0,128.0,89.0,98.0,89.0,0.542238356164,0.562652054795,0.593145205479,0.618994520548,0.556385820925,0.724419051071,0.842978940777
carrot,232.14,1254.98,174.24,32.0,128.0,30.0,4.0,60.0,79.0,0.548165625,0.63909375,0.6564,0.66626875,0.627718912091,0.764518211134,0.843086693809
tal,117.52,-67.32,266.5,51.0,341.0,84.0,28.0,106.0,72.0,0.577105882353,0.580454901961,0.604794117647,0.619774509804,0.592506059739,0.719937794122,0.834730189206
gavagai,1179.9,2.0,17.0,7.0,14.0,9.0,0.0,6.0,20.0,0.480614285714,0.468371428571,0.486357142857,0.424685714286,0.575650260114,0.709512816143,0.768043920871
Z-ROCK,92.6,-30.5,189.0,23.0,171.0,31.0,21.0,47.0,29.0,0.583904347826,0.684726086957,0.679495652174,0.694334782609,0.667100686426,0.7785398775,0.849610864413
brian,196.44,-128.22,206.5,37.0,292.0,73.0,42.0,61.0,43.0,0.565435135135,0.636456756757,0.659575675676,0.671508108108,0.696095444416,0.757263560305,0.833229206441
sisco,1371.2,-677.46,3357.26,472.0,2972.0,729.0,312.0,863.0,685.0,0.56634809322,0.622310169492,0.635132415254,0.644443432203,0.632570241267,0.74214692722,0.8404879292
dogykilla,204.6,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.573,0.4506,0.4341,0.3803,0.282967033,0.2916012559,0.5320328131
gcy,142.64,-92.68,649.5,86.0,538.0,141.0,78.0,125.0,139.0,0.55998372093,0.60326744186,0.62738372093,0.632309302326,0.575036056462,0.701628701569,0.800542274158
killpot,177.0,-18.74,100.76,18.0,149.0,39.0,22.0,31.0,16.0,0.550555555556,0.622661111111,0.661994444444,0.649722222222,0.622443165294,0.728934821783,0.786373801656
dwm,133.46,32.8,154.0,18.0,151.0,24.0,23.0,36.0,24.0,0.606016666667,0.697205555556,0.680983333333,0.711455555556,0.695352841994,0.77092204405,0.853796539983
Quetzal,110.14,158.22,234.0,28.0,190.0,42.0,25.0,51.0,40.0,0.628303571429,0.727675,0.731792857143,0.731396428571,0.752297883446,0.821529642082,0.872950004171
RaiseBot,830.58,865.56,72.5,10.0,63.0,10.0,9.0,20.0,19.0,0.63538,0.74347,0.71941,0.70167,0.77918752116,0.7797245052,0.82494305415
jiffy,105.84,200.38,2358.98,277.0,2025.0,445.0,309.0,493.0,365.0,0.558029241877,0.602090613718,0.607939350181,0.63684801444,0.586532941416,0.689916897057,0.809835850477
FUhzball,841.14,223.6,489.0,74.0,320.0,82.0,35.0,106.0,157.0,0.594143243243,0.67435,0.675168918919,0.69392972973,0.694284720126,0.75846443047,0.831713236231
Cohiba,153.38,-113.5,229.5,33.0,302.0,72.0,51.0,59.0,40.0,0.572293939394,0.644766666667,0.635763636364,0.568651515152,0.636939297864,0.73940850233,0.778179080479
ChipFly,103.56,104.42,269.5,23.0,200.0,33.0,29.0,51.0,25.0,0.595443478261,0.655052173913,0.680395652174,0.676017391304,0.702396460243,0.784074248426,0.859233593104
KatyCo,275.66,810.76,66.5,10.0,62.0,15.0,5.0,19.0,14.0,0.63634,0.63745,0.63927,0.64152,0.58909825468,0.67965263028,0.7533944347
zeeray,99.2,47.0,73.0,4.0,33.0,5.0,6.0,6.0,9.0,0.583625,0.7418,0.72065,0.788,0.80684196755,0.81233647305,0.869024917675
scoop,132.68,17.0,36.5,4.0,17.0,5.0,4.0,3.0,8.0,0.62385,0.534325,0.503525,0.45925,0.610421861075,0.72698771815,0.795699818375
KTo,119.98,39.46,1340.24,169.0,1219.0,344.0,149.0,285.0,155.0,0.564658579882,0.610721301775,0.61040591716,0.632373372781,0.608275044204,0.701468468595,0.824968578695
PoorHouse,117.1,2.5,20.0,3.0,13.0,4.0,0.0,7.0,5.0,0.574533333333,0.538866666667,0.731066666667,0.6293,0.402282964467,0.821838992,0.822019577067
LeeCrook,175.32,1680.78,824.76,73.0,633.0,130.0,87.0,146.0,72.0,0.604515068493,0.70135890411,0.699957534247,0.699369863014,0.705333497992,0.779899035486,0.868278797295
warpig,250.76,253.98,504.24,73.0,428.0,81.0,36.0,163.0,129.0,0.586890410959,0.637734246575,0.639243835616,0.655073972603,0.638142923133,0.727832856007,0.838341237447
Piranha,121.22,40.28,4695.62,594.0,4493.0,1176.0,681.0,927.0,698.0,0.541857070707,0.603486363636,0.612745791246,0.62211043771,0.605777498777,0.712568222057,0.810071202141
sager[4],502.2,-187.84,3632.98,422.0,2849.0,636.0,413.0,727.0,583.0,0.512631753555,0.606008530806,0.630493838863,0.64602464455,0.593385379123,0.732520225554,0.831049154079
trilin,95.78,-41.5,170.5,19.0,154.0,16.0,18.0,48.0,18.0,0.595615789474,0.688836842105,0.777931578947,0.847578947368,0.637405529021,0.850390176305,0.950476951921
ziv1,103.42,46.0,274.0,33.0,176.0,37.0,20.0,59.0,61.0,0.550133333333,0.61116969697,0.615248484848,0.696757575758,0.604956248224,0.712198072706,0.855118212794
NUT-Z,104.42,94.78,557.74,57.0,466.0,103.0,53.0,126.0,62.0,0.546173684211,0.624470175439,0.656521052632,0.709333333333,0.599700608988,0.709791203933,0.866768272761
Plug333,787.6,1101.34,487.5,71.0,385.0,100.0,49.0,99.0,127.0,0.589097183099,0.654950704225,0.654866197183,0.673685915493,0.656433683983,0.748813420272,0.850837453076
RAH,285.24,3.62,634.42,98.0,572.0,111.0,29.0,258.0,151.0,0.536615306122,0.624547959184,0.645923469388,0.649167346939,0.618817778292,0.755092398026,0.838974255319
Doyle,772.76,-761.04,1015.2,125.0,1015.0,237.0,198.0,179.0,149.0,0.5294176,0.5559072,0.5807544,0.595876,0.54053348416,0.678514599683,0.786861843198
david1,107.74,-36.32,0.0,7.0,59.0,13.0,4.0,21.0,11.0,0.546071428571,0.728414285714,0.702557142857,0.607585714286,0.761405881029,0.788006301429,0.8492158402
katbob,243.4,-99.84,89.0,22.0,123.0,39.0,8.0,40.0,33.0,0.506431818182,0.599572727273,0.566445454545,0.532354545455,0.624075504332,0.661196454105,0.731314886091
analprobe,167.54,-66.74,86.76,21.0,113.0,30.0,12.0,32.0,34.0,0.536914285714,0.581961904762,0.624142857143,0.667995238095,0.509693767624,0.70018725439,0.839891890833
potbelly,173.9,-87.98,1037.52,140.0,740.0,164.0,69.0,259.0,256.0,0.579289285714,0.647070714286,0.670104285714,0.68039,0.639325537907,0.751390385824,0.843150521195
BVGrimley,139.86,487.74,63.0,7.0,30.0,9.0,4.0,9.0,14.0,0.564914285714,0.496228571429,0.457442857143,0.503485714286,0.5721235747,0.736286822443,0.835451158486
Jocko,130.4,-74.86,91.0,13.0,110.0,15.0,11.0,35.0,19.0,0.589807692308,0.676961538462,0.658538461538,0.649676923077,0.679566264369,0.708284438031,0.787830102446
``pigdog,183.7,-10.34,105.26,23.0,110.0,20.0,1.0,61.0,47.0,0.561726086957,0.614460869565,0.616213043478,0.579743478261,0.629209744104,0.674967093865,0.772837161617
drapack,289.36,-178.4,1004.5,157.0,1001.0,307.0,131.0,233.0,225.0,0.560791719745,0.593155414013,0.614029299363,0.624124203822,0.590541937014,0.71276749553,0.803661775831
semibluf,101.56,-90.02,378.24,61.0,418.0,93.0,63.0,101.0,82.0,0.574124590164,0.651998360656,0.640960655738,0.640842622951,0.657331633789,0.74135502877,0.835347499651
apatheist,106.88,0.86,136.0,20.0,130.0,27.0,13.0,46.0,36.0,0.59385,0.646365,0.67835,0.69285,0.643512328005,0.764100390145,0.865617112225
Gary,253.94,-114.8,436.5,93.0,475.0,127.0,54.0,144.0,156.0,0.510327956989,0.543206451613,0.555641935484,0.54803655914,0.569617110699,0.715398396746,0.804770233155
Arnie,263.76,-69.44,104.26,18.0,97.0,17.0,10.0,40.0,38.0,0.584577777778,0.636788888889,0.607566666667,0.63275,0.670721450978,0.707165515772,0.793158545456
Blackwood,117.26,367.34,769.62,87.0,483.0,124.0,39.0,162.0,147.0,0.59351954023,0.657393103448,0.679014942529,0.695668965517,0.663448681867,0.768931082605,0.853270906066
Scrub[3],190.92,-71.52,54.5,4.0,25.0,10.0,3.0,3.0,6.0,0.633375,0.6996,0.74425,0.713525,0.7669048389,0.930374553675,0.9325757226
afnuge,107.46,26.26,255.26,40.0,266.0,65.0,31.0,67.0,56.0,0.5685875,0.658845,0.6496325,0.64122,0.671971019175,0.77144642472,0.841416181845
siana,123.94,-76.3,118.0,14.0,91.0,26.0,9.0,24.0,23.0,0.590328571429,0.65735,0.712535714286,0.736657142857,0.731687290307,0.887110640957,0.981064596164
King_Fish,357.14,1543.34,1292.52,155.0,1081.0,265.0,125.0,273.0,192.0,0.596516129032,0.673285806452,0.695920645161,0.712962580645,0.692897136525,0.796261521979,0.874912019401
Ghengis,112.56,90.0,63.24,16.0,95.0,19.0,16.0,24.0,24.0,0.603975,0.6062375,0.60225625,0.5764875,0.623078750744,0.688037426506,0.77134375385
JacksUp,102.64,-16.0,290.0,55.0,348.0,99.0,44.0,75.0,84.0,0.533821818182,0.587581818182,0.591058181818,0.594192727273,0.573895222427,0.672989216667,0.789868520833
spam^,125.22,18.5,118.0,7.0,63.0,7.0,5.0,22.0,13.0,0.566657142857,0.702471428571,0.744557142857,0.851285714286,0.779924717114,0.856060226286,0.9473277223
PoLeDoH,131.26,-24.06,231.26,49.0,229.0,73.0,13.0,96.0,82.0,0.553497959184,0.586328571429,0.599473469388,0.59623877551,0.551318282424,0.688586439286,0.820937338835
JackHoff,128.18,46.42,38.0,4.0,76.0,10.0,18.0,8.0,0.0,0.4796,0.42195,0.403825,0.4366,0.395236171375,0.4738006741,0.750517129925
FycipS,244.5,2388.8,176.5,15.0,168.0,32.0,32.0,21.0,8.0,0.544393333333,0.57504,0.565146666667,0.550873333333,0.607437641707,0.73939832344,0.90233495962
maz,114.1,55.44,305.74,42.0,280.0,69.0,33.0,76.0,60.0,0.549121428571,0.578916666667,0.577476190476,0.546047619048,0.560342103871,0.635504696379,0.729874312362
Voyeur,103.8,908.8,3541.68,514.0,3509.0,933.0,519.0,701.0,751.0,0.571156225681,0.625407198444,0.630428015564,0.619875097276,0.634313487442,0.730801553635,0.812986706206
PIERRE,855.98,-691.86,73.5,11.0,67.0,8.0,1.0,34.0,23.0,0.521409090909,0.674790909091,0.688736363636,0.725609090909,0.688652453982,0.875442344764,0.954226375864
Miguel,474.92,-37.4,195.5,43.0,328.0,90.0,54.0,65.0,57.0,0.546093023256,0.546325581395,0.536202325581,0.511127906977,0.538264715544,0.675538829126,0.773114782581
meeee,91.76,483.34,1472.26,186.0,1335.0,294.0,167.0,377.0,273.0,0.570584408602,0.623544086022,0.62842311828,0.639759677419,0.619411426684,0.720442937305,0.825419543336
dralex,109.76,242.96,587.5,62.0,416.0,89.0,72.0,93.0,109.0,0.579393548387,0.6504,0.657169354839,0.655222580645,0.660930333671,0.768299100031,0.838708777556
Tempest,390.28,116.12,320.76,37.0,225.0,48.0,25.0,68.0,61.0,0.575756756757,0.628983783784,0.651035135135,0.665835135135,0.597579561973,0.743645087978,0.819068178205
chilly,150.52,-141.1,289.5,58.0,313.0,80.0,21.0,130.0,101.0,0.551384482759,0.623736206897,0.64945,0.625422413793,0.600312963379,0.749483785555,0.819195708788
Calvert,96.66,-65.0,73.5,25.0,114.0,27.0,2.0,60.0,54.0,0.493868,0.462152,0.475196,0.448196,0.444335072492,0.632696632496,0.752847708312
mfadhl,156.94,425.42,695.76,104.0,658.0,113.0,83.0,226.0,196.0,0.554446153846,0.613880769231,0.628486538462,0.6250125,0.594183161427,0.7348824071,0.815507345688
BobbyD,246.3,164.0,407.0,23.0,242.0,27.0,23.0,92.0,39.0,0.597965217391,0.649513043478,0.664756521739,0.642595652174,0.643588539091,0.778826547343,0.8011161488
Bartholow,99.52,-13.02,2001.02,311.0,2123.0,559.0,258.0,566.0,442.0,0.573289710611,0.585436655949,0.597253376206,0.599287459807,0.573741032405,0.69155367811,0.784377015706
K3,103.92,-23.5,182.5,22.0,159.0,37.0,25.0,36.0,28.0,0.599531818182,0.639295454545,0.628772727273,0.629563636364,0.644773713682,0.685661344959,0.7730720435
K6,106.3,2304.26,5341.74,784.0,4794.0,1084.0,688.0,1341.0,1303.0,0.583716709184,0.636606122449,0.645541836735,0.652998469388,0.636707165205,0.74277175941,0.837287097924
Flushing,108.32,23.26,332.76,58.0,292.0,55.0,24.0,115.0,102.0,0.501144827586,0.546779310345,0.555993103448,0.581996551724,0.52540801466,0.678429203245,0.777506068734
alphabot,112.5,22.0,47.5,7.0,35.0,7.0,0.0,17.0,20.0,0.547157142857,0.7759,0.838371428571,0.863114285714,0.733624273886,0.9220975753,0.926874815857
poohGO,137.26,154.02,203.5,27.0,164.0,43.0,21.0,43.0,50.0,0.571962962963,0.603122222222,0.632737037037,0.677533333333,0.640091421181,0.785882600904,0.8576087415
Tee2Green,765.2,6.0,18.0,2.0,14.0,3.0,2.0,3.0,4.0,0.4852,0.6499,0.6583,0.5944,0.55631714225,0.60618170345,0.8879544125
CheKRaze,109.56,577.84,1863.02,317.0,1851.0,459.0,147.0,647.0,533.0,0.558209148265,0.598429022082,0.60887192429,0.605066876972,0.597322362579,0.713777197361,0.807015613817
zxc,203.62,177.22,4711.04,702.0,4390.0,1122.0,554.0,1217.0,1167.0,0.565284757835,0.607237464387,0.61716011396,0.627150854701,0.60935759522,0.72456627183,0.820375378401
DrOakland,114.64,703.32,34254.94,4471.0,29272.0,8729.0,4743.0,5487.0,5948.0,0.587972690673,0.64193319168,0.657057727578,0.659198814583,0.644720172277,0.750744691318,0.82995841008
babettes,127.78,0.0,25.0,1.0,8.0,1.0,2.0,1.0,1.0,0.7993,0.9472,0.9628,0.9646,0.9891487364,0.9891487364,0.9891583557
PokrDude,167.88,72.4,136.0,27.0,160.0,40.0,13.0,54.0,45.0,0.54787037037,0.560092592593,0.575496296296,0.595444444444,0.530961387407,0.646869759296,0.773583393474
Amerikan,147.3,376.02,2152.82,278.0,1809.0,464.0,201.0,479.0,440.0,0.585281294964,0.62111942446,0.64143705036,0.649625179856,0.638682811252,0.746070690311,0.824676237398
Dogfart,93.18,2.0,24.5,9.0,18.0,10.0,2.0,3.0,32.0,0.490288888889,0.463555555556,0.420711111111,0.408655555556,0.511950378433,0.700222011878,0.770223687767
Casanova,371.52,-51.34,97.0,19.0,102.0,39.0,13.0,22.0,36.0,0.535284210526,0.530973684211,0.519673684211,0.570031578947,0.594426353521,0.685955050026,0.853105148937
propdude,197.88,53.68,513.0,67.0,504.0,97.0,85.0,115.0,105.0,0.576635820896,0.604659701493,0.614319402985,0.604644776119,0.63775372951,0.742037992003,0.799164752006
red_venom,124.48,137.0,211.0,26.0,171.0,65.0,16.0,42.0,30.0,0.52965,0.540415384615,0.559953846154,0.568296153846,0.452808727042,0.612735967158,0.760557240646
DopeyTwat,929.18,37.0,76.0,11.0,59.0,14.0,5.0,21.0,18.0,0.544145454545,0.647227272727,0.692209090909,0.629954545455,0.670829100855,0.794776861782,0.808236231545
Kx,113.14,158.5,526.5,81.0,447.0,123.0,59.0,129.0,132.0,0.592665432099,0.653391358025,0.659882716049,0.661896296296,0.668565313122,0.760908394698,0.839691883405
^sharonz^,347.68,29.5,80.0,6.0,40.0,6.0,4.0,12.0,6.0,0.643333333333,0.759866666667,0.817966666667,0.841933333333,0.764874411317,0.886223463767,0.946969813567
KJ,170.86,43.0,333.0,57.0,287.0,84.0,24.0,95.0,125.0,0.526903508772,0.564221052632,0.560459649123,0.550764912281,0.557718553005,0.663696970012,0.806643737116
VIRGIN,159.42,-1.0,16.0,3.0,15.0,0.0,0.0,10.0,4.0,0.665466666667,0.6446,0.6482,0.7559,0.568236012333,0.707359867033,0.9567323083
